loc_index,grid_id,x,y,z
65641,100-64-1,100.0,64.0,1.0
65642,100-64-2,100.0,64.0,1.5
65643,100-64-3,100.0,64.0,2.0
65644,100-64-4,100.0,64.0,2.5
65645,100-64-5,100.0,64.0,3.0
65646,100-64-6,100.0,64.0,3.5
65647,100-64-7,100.0,64.0,4.0
65648,100-64-8,100.0,64.0,4.5
65649,100-64-9,100.0,64.0,5.0
65650,0-65-0,0.0,65.0,0.5
65651,0-65-1,0.0,65.0,1.0
65652,0-65-2,0.0,65.0,1.5
65653,0-65-3,0.0,65.0,2.0
65654,0-65-4,0.0,65.0,2.5
65655,0-65-5,0.0,65.0,3.0
65656,0-65-6,0.0,65.0,3.5
65657,0-65-7,0.0,65.0,4.0
65658,0-65-8,0.0,65.0,4.5
65659,0-65-9,0.0,65.0,5.0
65660,1-65-0,1.0,65.0,0.5
65661,1-65-1,1.0,65.0,1.0
65662,1-65-2,1.0,65.0,1.5
65663,1-65-3,1.0,65.0,2.0
65664,1-65-4,1.0,65.0,2.5
65665,1-65-5,1.0,65.0,3.0
65666,1-65-6,1.0,65.0,3.5
65667,1-65-7,1.0,65.0,4.0
65668,1-65-8,1.0,65.0,4.5
65669,1-65-9,1.0,65.0,5.0
65670,2-65-0,2.0,65.0,0.5
65671,2-65-1,2.0,65.0,1.0
65672,2-65-2,2.0,65.0,1.5
65673,2-65-3,2.0,65.0,2.0
65674,2-65-4,2.0,65.0,2.5
65675,2-65-5,2.0,65.0,3.0
65676,2-65-6,2.0,65.0,3.5
65677,2-65-7,2.0,65.0,4.0
65678,2-65-8,2.0,65.0,4.5
65679,2-65-9,2.0,65.0,5.0
66630,98-65-0,98.0,65.0,0.5
66631,98-65-1,98.0,65.0,1.0
66632,98-65-2,98.0,65.0,1.5
66633,98-65-3,98.0,65.0,2.0
66634,98-65-4,98.0,65.0,2.5
66635,98-65-5,98.0,65.0,3.0
66636,98-65-6,98.0,65.0,3.5
66637,98-65-7,98.0,65.0,4.0
66638,98-65-8,98.0,65.0,4.5
66639,98-65-9,98.0,65.0,5.0
66640,99-65-0,99.0,65.0,0.5
66641,99-65-1,99.0,65.0,1.0
66642,99-65-2,99.0,65.0,1.5
66643,99-65-3,99.0,65.0,2.0
66644,99-65-4,99.0,65.0,2.5
66645,99-65-5,99.0,65.0,3.0
66646,99-65-6,99.0,65.0,3.5
66647,99-65-7,99.0,65.0,4.0
66648,99-65-8,99.0,65.0,4.5
66649,99-65-9,99.0,65.0,5.0
66650,100-65-0,100.0,65.0,0.5
66651,100-65-1,100.0,65.0,1.0
66652,100-65-2,100.0,65.0,1.5
66653,100-65-3,100.0,65.0,2.0
66654,100-65-4,100.0,65.0,2.5
66655,100-65-5,100.0,65.0,3.0
66656,100-65-6,100.0,65.0,3.5
66657,100-65-7,100.0,65.0,4.0
66658,100-65-8,100.0,65.0,4.5
66659,100-65-9,100.0,65.0,5.0
66660,0-66-0,0.0,66.0,0.5
66661,0-66-1,0.0,66.0,1.0
66662,0-66-2,0.0,66.0,1.5
66663,0-66-3,0.0,66.0,2.0
66664,0-66-4,0.0,66.0,2.5
66665,0-66-5,0.0,66.0,3.0
66666,0-66-6,0.0,66.0,3.5
66667,0-66-7,0.0,66.0,4.0
66668,0-66-8,0.0,66.0,4.5
66669,0-66-9,0.0,66.0,5.0
66670,1-66-0,1.0,66.0,0.5
66671,1-66-1,1.0,66.0,1.0
66672,1-66-2,1.0,66.0,1.5
66673,1-66-3,1.0,66.0,2.0
66674,1-66-4,1.0,66.0,2.5
66675,1-66-5,1.0,66.0,3.0
66676,1-66-6,1.0,66.0,3.5
66677,1-66-7,1.0,66.0,4.0
66678,1-66-8,1.0,66.0,4.5
66679,1-66-9,1.0,66.0,5.0
66680,2-66-0,2.0,66.0,0.5
66681,2-66-1,2.0,66.0,1.0
66682,2-66-2,2.0,66.0,1.5
66683,2-66-3,2.0,66.0,2.0
66684,2-66-4,2.0,66.0,2.5
66685,2-66-5,2.0,66.0,3.0
66686,2-66-6,2.0,66.0,3.5
66687,2-66-7,2.0,66.0,4.0
66688,2-66-8,2.0,66.0,4.5
66689,2-66-9,2.0,66.0,5.0
67640,98-66-0,98.0,66.0,0.5
67641,98-66-1,98.0,66.0,1.0
67642,98-66-2,98.0,66.0,1.5
67643,98-66-3,98.0,66.0,2.0
67644,98-66-4,98.0,66.0,2.5
67645,98-66-5,98.0,66.0,3.0
67646,98-66-6,98.0,66.0,3.5
67647,98-66-7,98.0,66.0,4.0
67648,98-66-8,98.0,66.0,4.5
67649,98-66-9,98.0,66.0,5.0
67650,99-66-0,99.0,66.0,0.5
67651,99-66-1,99.0,66.0,1.0
67652,99-66-2,99.0,66.0,1.5
67653,99-66-3,99.0,66.0,2.0
67654,99-66-4,99.0,66.0,2.5
67655,99-66-5,99.0,66.0,3.0
67656,99-66-6,99.0,66.0,3.5
67657,99-66-7,99.0,66.0,4.0
67658,99-66-8,99.0,66.0,4.5
67659,99-66-9,99.0,66.0,5.0
67660,100-66-0,100.0,66.0,0.5
67661,100-66-1,100.0,66.0,1.0
67662,100-66-2,100.0,66.0,1.5
67663,100-66-3,100.0,66.0,2.0
67664,100-66-4,100.0,66.0,2.5
67665,100-66-5,100.0,66.0,3.0
67666,100-66-6,100.0,66.0,3.5
67667,100-66-7,100.0,66.0,4.0
67668,100-66-8,100.0,66.0,4.5
67669,100-66-9,100.0,66.0,5.0
67670,0-67-0,0.0,67.0,0.5
67671,0-67-1,0.0,67.0,1.0
67672,0-67-2,0.0,67.0,1.5
67673,0-67-3,0.0,67.0,2.0
67674,0-67-4,0.0,67.0,2.5
67675,0-67-5,0.0,67.0,3.0
67676,0-67-6,0.0,67.0,3.5
67677,0-67-7,0.0,67.0,4.0
67678,0-67-8,0.0,67.0,4.5
67679,0-67-9,0.0,67.0,5.0
67680,1-67-0,1.0,67.0,0.5
67681,1-67-1,1.0,67.0,1.0
67682,1-67-2,1.0,67.0,1.5
67683,1-67-3,1.0,67.0,2.0
67684,1-67-4,1.0,67.0,2.5
67685,1-67-5,1.0,67.0,3.0
67686,1-67-6,1.0,67.0,3.5
67687,1-67-7,1.0,67.0,4.0
67688,1-67-8,1.0,67.0,4.5
67689,1-67-9,1.0,67.0,5.0
67690,2-67-0,2.0,67.0,0.5
67691,2-67-1,2.0,67.0,1.0
67692,2-67-2,2.0,67.0,1.5
67693,2-67-3,2.0,67.0,2.0
67694,2-67-4,2.0,67.0,2.5
67695,2-67-5,2.0,67.0,3.0
67696,2-67-6,2.0,67.0,3.5
67697,2-67-7,2.0,67.0,4.0
67698,2-67-8,2.0,67.0,4.5
67699,2-67-9,2.0,67.0,5.0
68650,98-67-0,98.0,67.0,0.5
68651,98-67-1,98.0,67.0,1.0
68652,98-67-2,98.0,67.0,1.5
68653,98-67-3,98.0,67.0,2.0
68654,98-67-4,98.0,67.0,2.5
68655,98-67-5,98.0,67.0,3.0
68656,98-67-6,98.0,67.0,3.5
68657,98-67-7,98.0,67.0,4.0
68658,98-67-8,98.0,67.0,4.5
68659,98-67-9,98.0,67.0,5.0
68660,99-67-0,99.0,67.0,0.5
68661,99-67-1,99.0,67.0,1.0
68662,99-67-2,99.0,67.0,1.5
68663,99-67-3,99.0,67.0,2.0
68664,99-67-4,99.0,67.0,2.5
68665,99-67-5,99.0,67.0,3.0
68666,99-67-6,99.0,67.0,3.5
68667,99-67-7,99.0,67.0,4.0
68668,99-67-8,99.0,67.0,4.5
68669,99-67-9,99.0,67.0,5.0
68670,100-67-0,100.0,67.0,0.5
68671,100-67-1,100.0,67.0,1.0
68672,100-67-2,100.0,67.0,1.5
68673,100-67-3,100.0,67.0,2.0
68674,100-67-4,100.0,67.0,2.5
68675,100-67-5,100.0,67.0,3.0
68676,100-67-6,100.0,67.0,3.5
68677,100-67-7,100.0,67.0,4.0
68678,100-67-8,100.0,67.0,4.5
68679,100-67-9,100.0,67.0,5.0
68680,0-68-0,0.0,68.0,0.5
68681,0-68-1,0.0,68.0,1.0
68682,0-68-2,0.0,68.0,1.5
68683,0-68-3,0.0,68.0,2.0
68684,0-68-4,0.0,68.0,2.5
68685,0-68-5,0.0,68.0,3.0
68686,0-68-6,0.0,68.0,3.5
68687,0-68-7,0.0,68.0,4.0
68688,0-68-8,0.0,68.0,4.5
68689,0-68-9,0.0,68.0,5.0
68690,1-68-0,1.0,68.0,0.5
68691,1-68-1,1.0,68.0,1.0
68692,1-68-2,1.0,68.0,1.5
68693,1-68-3,1.0,68.0,2.0
68694,1-68-4,1.0,68.0,2.5
68695,1-68-5,1.0,68.0,3.0
68696,1-68-6,1.0,68.0,3.5
68697,1-68-7,1.0,68.0,4.0
68698,1-68-8,1.0,68.0,4.5
68699,1-68-9,1.0,68.0,5.0
68700,2-68-0,2.0,68.0,0.5
68701,2-68-1,2.0,68.0,1.0
68702,2-68-2,2.0,68.0,1.5
68703,2-68-3,2.0,68.0,2.0
68704,2-68-4,2.0,68.0,2.5
68705,2-68-5,2.0,68.0,3.0
68706,2-68-6,2.0,68.0,3.5
68707,2-68-7,2.0,68.0,4.0
68708,2-68-8,2.0,68.0,4.5
68709,2-68-9,2.0,68.0,5.0
69660,98-68-0,98.0,68.0,0.5
69661,98-68-1,98.0,68.0,1.0
69662,98-68-2,98.0,68.0,1.5
69663,98-68-3,98.0,68.0,2.0
69664,98-68-4,98.0,68.0,2.5
69665,98-68-5,98.0,68.0,3.0
69666,98-68-6,98.0,68.0,3.5
69667,98-68-7,98.0,68.0,4.0
69668,98-68-8,98.0,68.0,4.5
69669,98-68-9,98.0,68.0,5.0
69670,99-68-0,99.0,68.0,0.5
69671,99-68-1,99.0,68.0,1.0
69672,99-68-2,99.0,68.0,1.5
69673,99-68-3,99.0,68.0,2.0
69674,99-68-4,99.0,68.0,2.5
69675,99-68-5,99.0,68.0,3.0
69676,99-68-6,99.0,68.0,3.5
69677,99-68-7,99.0,68.0,4.0
69678,99-68-8,99.0,68.0,4.5
69679,99-68-9,99.0,68.0,5.0
69680,100-68-0,100.0,68.0,0.5
69681,100-68-1,100.0,68.0,1.0
69682,100-68-2,100.0,68.0,1.5
69683,100-68-3,100.0,68.0,2.0
69684,100-68-4,100.0,68.0,2.5
69685,100-68-5,100.0,68.0,3.0
69686,100-68-6,100.0,68.0,3.5
69687,100-68-7,100.0,68.0,4.0
69688,100-68-8,100.0,68.0,4.5
69689,100-68-9,100.0,68.0,5.0
69690,0-69-0,0.0,69.0,0.5
69691,0-69-1,0.0,69.0,1.0
69692,0-69-2,0.0,69.0,1.5
69693,0-69-3,0.0,69.0,2.0
69694,0-69-4,0.0,69.0,2.5
69695,0-69-5,0.0,69.0,3.0
69696,0-69-6,0.0,69.0,3.5
69697,0-69-7,0.0,69.0,4.0
69698,0-69-8,0.0,69.0,4.5
69699,0-69-9,0.0,69.0,5.0
69700,1-69-0,1.0,69.0,0.5
69701,1-69-1,1.0,69.0,1.0
69702,1-69-2,1.0,69.0,1.5
69703,1-69-3,1.0,69.0,2.0
69704,1-69-4,1.0,69.0,2.5
69705,1-69-5,1.0,69.0,3.0
69706,1-69-6,1.0,69.0,3.5
69707,1-69-7,1.0,69.0,4.0
69708,1-69-8,1.0,69.0,4.5
69709,1-69-9,1.0,69.0,5.0
69710,2-69-0,2.0,69.0,0.5
69711,2-69-1,2.0,69.0,1.0
69712,2-69-2,2.0,69.0,1.5
69713,2-69-3,2.0,69.0,2.0
69714,2-69-4,2.0,69.0,2.5
69715,2-69-5,2.0,69.0,3.0
69716,2-69-6,2.0,69.0,3.5
69717,2-69-7,2.0,69.0,4.0
69718,2-69-8,2.0,69.0,4.5
69719,2-69-9,2.0,69.0,5.0
70670,98-69-0,98.0,69.0,0.5
70671,98-69-1,98.0,69.0,1.0
70672,98-69-2,98.0,69.0,1.5
70673,98-69-3,98.0,69.0,2.0
70674,98-69-4,98.0,69.0,2.5
70675,98-69-5,98.0,69.0,3.0
70676,98-69-6,98.0,69.0,3.5
70677,98-69-7,98.0,69.0,4.0
70678,98-69-8,98.0,69.0,4.5
70679,98-69-9,98.0,69.0,5.0
70680,99-69-0,99.0,69.0,0.5
70681,99-69-1,99.0,69.0,1.0
70682,99-69-2,99.0,69.0,1.5
70683,99-69-3,99.0,69.0,2.0
70684,99-69-4,99.0,69.0,2.5
70685,99-69-5,99.0,69.0,3.0
70686,99-69-6,99.0,69.0,3.5
70687,99-69-7,99.0,69.0,4.0
70688,99-69-8,99.0,69.0,4.5
70689,99-69-9,99.0,69.0,5.0
70690,100-69-0,100.0,69.0,0.5
70691,100-69-1,100.0,69.0,1.0
70692,100-69-2,100.0,69.0,1.5
70693,100-69-3,100.0,69.0,2.0
70694,100-69-4,100.0,69.0,2.5
70695,100-69-5,100.0,69.0,3.0
70696,100-69-6,100.0,69.0,3.5
70697,100-69-7,100.0,69.0,4.0
70698,100-69-8,100.0,69.0,4.5
70699,100-69-9,100.0,69.0,5.0
70700,0-70-0,0.0,70.0,0.5
70701,0-70-1,0.0,70.0,1.0
70702,0-70-2,0.0,70.0,1.5
70703,0-70-3,0.0,70.0,2.0
70704,0-70-4,0.0,70.0,2.5
70705,0-70-5,0.0,70.0,3.0
70706,0-70-6,0.0,70.0,3.5
70707,0-70-7,0.0,70.0,4.0
70708,0-70-8,0.0,70.0,4.5
70709,0-70-9,0.0,70.0,5.0
70710,1-70-0,1.0,70.0,0.5
70711,1-70-1,1.0,70.0,1.0
70712,1-70-2,1.0,70.0,1.5
70713,1-70-3,1.0,70.0,2.0
70714,1-70-4,1.0,70.0,2.5
70715,1-70-5,1.0,70.0,3.0
70716,1-70-6,1.0,70.0,3.5
70717,1-70-7,1.0,70.0,4.0
70718,1-70-8,1.0,70.0,4.5
70719,1-70-9,1.0,70.0,5.0
70720,2-70-0,2.0,70.0,0.5
70721,2-70-1,2.0,70.0,1.0
70722,2-70-2,2.0,70.0,1.5
70723,2-70-3,2.0,70.0,2.0
70724,2-70-4,2.0,70.0,2.5
70725,2-70-5,2.0,70.0,3.0
70726,2-70-6,2.0,70.0,3.5
70727,2-70-7,2.0,70.0,4.0
70728,2-70-8,2.0,70.0,4.5
70729,2-70-9,2.0,70.0,5.0
71680,98-70-0,98.0,70.0,0.5
71681,98-70-1,98.0,70.0,1.0
71682,98-70-2,98.0,70.0,1.5
71683,98-70-3,98.0,70.0,2.0
71684,98-70-4,98.0,70.0,2.5
71685,98-70-5,98.0,70.0,3.0
71686,98-70-6,98.0,70.0,3.5
71687,98-70-7,98.0,70.0,4.0
71688,98-70-8,98.0,70.0,4.5
71689,98-70-9,98.0,70.0,5.0
71690,99-70-0,99.0,70.0,0.5
71691,99-70-1,99.0,70.0,1.0
71692,99-70-2,99.0,70.0,1.5
71693,99-70-3,99.0,70.0,2.0
71694,99-70-4,99.0,70.0,2.5
71695,99-70-5,99.0,70.0,3.0
71696,99-70-6,99.0,70.0,3.5
71697,99-70-7,99.0,70.0,4.0
71698,99-70-8,99.0,70.0,4.5
71699,99-70-9,99.0,70.0,5.0
71700,100-70-0,100.0,70.0,0.5
71701,100-70-1,100.0,70.0,1.0
71702,100-70-2,100.0,70.0,1.5
71703,100-70-3,100.0,70.0,2.0
71704,100-70-4,100.0,70.0,2.5
71705,100-70-5,100.0,70.0,3.0
71706,100-70-6,100.0,70.0,3.5
71707,100-70-7,100.0,70.0,4.0
71708,100-70-8,100.0,70.0,4.5
71709,100-70-9,100.0,70.0,5.0
71710,0-71-0,0.0,71.0,0.5
71711,0-71-1,0.0,71.0,1.0
71712,0-71-2,0.0,71.0,1.5
71713,0-71-3,0.0,71.0,2.0
71714,0-71-4,0.0,71.0,2.5
71715,0-71-5,0.0,71.0,3.0
71716,0-71-6,0.0,71.0,3.5
71717,0-71-7,0.0,71.0,4.0
71718,0-71-8,0.0,71.0,4.5
71719,0-71-9,0.0,71.0,5.0
71720,1-71-0,1.0,71.0,0.5
71721,1-71-1,1.0,71.0,1.0
71722,1-71-2,1.0,71.0,1.5
71723,1-71-3,1.0,71.0,2.0
71724,1-71-4,1.0,71.0,2.5
71725,1-71-5,1.0,71.0,3.0
71726,1-71-6,1.0,71.0,3.5
71727,1-71-7,1.0,71.0,4.0
71728,1-71-8,1.0,71.0,4.5
71729,1-71-9,1.0,71.0,5.0
71730,2-71-0,2.0,71.0,0.5
71731,2-71-1,2.0,71.0,1.0
71732,2-71-2,2.0,71.0,1.5
71733,2-71-3,2.0,71.0,2.0
71734,2-71-4,2.0,71.0,2.5
71735,2-71-5,2.0,71.0,3.0
71736,2-71-6,2.0,71.0,3.5
71737,2-71-7,2.0,71.0,4.0
71738,2-71-8,2.0,71.0,4.5
71739,2-71-9,2.0,71.0,5.0
72690,98-71-0,98.0,71.0,0.5
72691,98-71-1,98.0,71.0,1.0
72692,98-71-2,98.0,71.0,1.5
72693,98-71-3,98.0,71.0,2.0
72694,98-71-4,98.0,71.0,2.5
72695,98-71-5,98.0,71.0,3.0
72696,98-71-6,98.0,71.0,3.5
72697,98-71-7,98.0,71.0,4.0
72698,98-71-8,98.0,71.0,4.5
72699,98-71-9,98.0,71.0,5.0
72700,99-71-0,99.0,71.0,0.5
72701,99-71-1,99.0,71.0,1.0
72702,99-71-2,99.0,71.0,1.5
72703,99-71-3,99.0,71.0,2.0
72704,99-71-4,99.0,71.0,2.5
72705,99-71-5,99.0,71.0,3.0
72706,99-71-6,99.0,71.0,3.5
72707,99-71-7,99.0,71.0,4.0
72708,99-71-8,99.0,71.0,4.5
72709,99-71-9,99.0,71.0,5.0
72710,100-71-0,100.0,71.0,0.5
72711,100-71-1,100.0,71.0,1.0
72712,100-71-2,100.0,71.0,1.5
72713,100-71-3,100.0,71.0,2.0
72714,100-71-4,100.0,71.0,2.5
72715,100-71-5,100.0,71.0,3.0
72716,100-71-6,100.0,71.0,3.5
72717,100-71-7,100.0,71.0,4.0
72718,100-71-8,100.0,71.0,4.5
72719,100-71-9,100.0,71.0,5.0
72720,0-72-0,0.0,72.0,0.5
72721,0-72-1,0.0,72.0,1.0
72722,0-72-2,0.0,72.0,1.5
72723,0-72-3,0.0,72.0,2.0
72724,0-72-4,0.0,72.0,2.5
72725,0-72-5,0.0,72.0,3.0
72726,0-72-6,0.0,72.0,3.5
72727,0-72-7,0.0,72.0,4.0
72728,0-72-8,0.0,72.0,4.5
72729,0-72-9,0.0,72.0,5.0
72730,1-72-0,1.0,72.0,0.5
72731,1-72-1,1.0,72.0,1.0
72732,1-72-2,1.0,72.0,1.5
72733,1-72-3,1.0,72.0,2.0
72734,1-72-4,1.0,72.0,2.5
72735,1-72-5,1.0,72.0,3.0
72736,1-72-6,1.0,72.0,3.5
72737,1-72-7,1.0,72.0,4.0
72738,1-72-8,1.0,72.0,4.5
72739,1-72-9,1.0,72.0,5.0
72740,2-72-0,2.0,72.0,0.5
72741,2-72-1,2.0,72.0,1.0
72742,2-72-2,2.0,72.0,1.5
72743,2-72-3,2.0,72.0,2.0
72744,2-72-4,2.0,72.0,2.5
72745,2-72-5,2.0,72.0,3.0
72746,2-72-6,2.0,72.0,3.5
72747,2-72-7,2.0,72.0,4.0
72748,2-72-8,2.0,72.0,4.5
72749,2-72-9,2.0,72.0,5.0
73700,98-72-0,98.0,72.0,0.5
73701,98-72-1,98.0,72.0,1.0
73702,98-72-2,98.0,72.0,1.5
73703,98-72-3,98.0,72.0,2.0
73704,98-72-4,98.0,72.0,2.5
73705,98-72-5,98.0,72.0,3.0
73706,98-72-6,98.0,72.0,3.5
73707,98-72-7,98.0,72.0,4.0
73708,98-72-8,98.0,72.0,4.5
73709,98-72-9,98.0,72.0,5.0
73710,99-72-0,99.0,72.0,0.5
73711,99-72-1,99.0,72.0,1.0
73712,99-72-2,99.0,72.0,1.5
73713,99-72-3,99.0,72.0,2.0
73714,99-72-4,99.0,72.0,2.5
73715,99-72-5,99.0,72.0,3.0
73716,99-72-6,99.0,72.0,3.5
73717,99-72-7,99.0,72.0,4.0
73718,99-72-8,99.0,72.0,4.5
73719,99-72-9,99.0,72.0,5.0
73720,100-72-0,100.0,72.0,0.5
73721,100-72-1,100.0,72.0,1.0
73722,100-72-2,100.0,72.0,1.5
73723,100-72-3,100.0,72.0,2.0
73724,100-72-4,100.0,72.0,2.5
73725,100-72-5,100.0,72.0,3.0
73726,100-72-6,100.0,72.0,3.5
73727,100-72-7,100.0,72.0,4.0
73728,100-72-8,100.0,72.0,4.5
73729,100-72-9,100.0,72.0,5.0
73730,0-73-0,0.0,73.0,0.5
73731,0-73-1,0.0,73.0,1.0
73732,0-73-2,0.0,73.0,1.5
73733,0-73-3,0.0,73.0,2.0
73734,0-73-4,0.0,73.0,2.5
73735,0-73-5,0.0,73.0,3.0
73736,0-73-6,0.0,73.0,3.5
73737,0-73-7,0.0,73.0,4.0
73738,0-73-8,0.0,73.0,4.5
73739,0-73-9,0.0,73.0,5.0
73740,1-73-0,1.0,73.0,0.5
73741,1-73-1,1.0,73.0,1.0
73742,1-73-2,1.0,73.0,1.5
73743,1-73-3,1.0,73.0,2.0
73744,1-73-4,1.0,73.0,2.5
73745,1-73-5,1.0,73.0,3.0
73746,1-73-6,1.0,73.0,3.5
73747,1-73-7,1.0,73.0,4.0
73748,1-73-8,1.0,73.0,4.5
73749,1-73-9,1.0,73.0,5.0
73750,2-73-0,2.0,73.0,0.5
73751,2-73-1,2.0,73.0,1.0
73752,2-73-2,2.0,73.0,1.5
73753,2-73-3,2.0,73.0,2.0
73754,2-73-4,2.0,73.0,2.5
73755,2-73-5,2.0,73.0,3.0
73756,2-73-6,2.0,73.0,3.5
73757,2-73-7,2.0,73.0,4.0
73758,2-73-8,2.0,73.0,4.5
73759,2-73-9,2.0,73.0,5.0
74710,98-73-0,98.0,73.0,0.5
74711,98-73-1,98.0,73.0,1.0
74712,98-73-2,98.0,73.0,1.5
74713,98-73-3,98.0,73.0,2.0
74714,98-73-4,98.0,73.0,2.5
74715,98-73-5,98.0,73.0,3.0
74716,98-73-6,98.0,73.0,3.5
74717,98-73-7,98.0,73.0,4.0
74718,98-73-8,98.0,73.0,4.5
74719,98-73-9,98.0,73.0,5.0
74720,99-73-0,99.0,73.0,0.5
74721,99-73-1,99.0,73.0,1.0
74722,99-73-2,99.0,73.0,1.5
74723,99-73-3,99.0,73.0,2.0
74724,99-73-4,99.0,73.0,2.5
74725,99-73-5,99.0,73.0,3.0
74726,99-73-6,99.0,73.0,3.5
74727,99-73-7,99.0,73.0,4.0
74728,99-73-8,99.0,73.0,4.5
74729,99-73-9,99.0,73.0,5.0
74730,100-73-0,100.0,73.0,0.5
74731,100-73-1,100.0,73.0,1.0
74732,100-73-2,100.0,73.0,1.5
74733,100-73-3,100.0,73.0,2.0
74734,100-73-4,100.0,73.0,2.5
74735,100-73-5,100.0,73.0,3.0
74736,100-73-6,100.0,73.0,3.5
74737,100-73-7,100.0,73.0,4.0
74738,100-73-8,100.0,73.0,4.5
74739,100-73-9,100.0,73.0,5.0
74740,0-74-0,0.0,74.0,0.5
74741,0-74-1,0.0,74.0,1.0
74742,0-74-2,0.0,74.0,1.5
74743,0-74-3,0.0,74.0,2.0
74744,0-74-4,0.0,74.0,2.5
74745,0-74-5,0.0,74.0,3.0
74746,0-74-6,0.0,74.0,3.5
74747,0-74-7,0.0,74.0,4.0
74748,0-74-8,0.0,74.0,4.5
74749,0-74-9,0.0,74.0,5.0
74750,1-74-0,1.0,74.0,0.5
74751,1-74-1,1.0,74.0,1.0
74752,1-74-2,1.0,74.0,1.5
74753,1-74-3,1.0,74.0,2.0
74754,1-74-4,1.0,74.0,2.5
74755,1-74-5,1.0,74.0,3.0
74756,1-74-6,1.0,74.0,3.5
74757,1-74-7,1.0,74.0,4.0
74758,1-74-8,1.0,74.0,4.5
74759,1-74-9,1.0,74.0,5.0
74760,2-74-0,2.0,74.0,0.5
74761,2-74-1,2.0,74.0,1.0
74762,2-74-2,2.0,74.0,1.5
74763,2-74-3,2.0,74.0,2.0
74764,2-74-4,2.0,74.0,2.5
74765,2-74-5,2.0,74.0,3.0
74766,2-74-6,2.0,74.0,3.5
74767,2-74-7,2.0,74.0,4.0
74768,2-74-8,2.0,74.0,4.5
74769,2-74-9,2.0,74.0,5.0
75720,98-74-0,98.0,74.0,0.5
75721,98-74-1,98.0,74.0,1.0
75722,98-74-2,98.0,74.0,1.5
75723,98-74-3,98.0,74.0,2.0
75724,98-74-4,98.0,74.0,2.5
75725,98-74-5,98.0,74.0,3.0
75726,98-74-6,98.0,74.0,3.5
75727,98-74-7,98.0,74.0,4.0
75728,98-74-8,98.0,74.0,4.5
75729,98-74-9,98.0,74.0,5.0
75730,99-74-0,99.0,74.0,0.5
75731,99-74-1,99.0,74.0,1.0
75732,99-74-2,99.0,74.0,1.5
75733,99-74-3,99.0,74.0,2.0
75734,99-74-4,99.0,74.0,2.5
75735,99-74-5,99.0,74.0,3.0
75736,99-74-6,99.0,74.0,3.5
75737,99-74-7,99.0,74.0,4.0
75738,99-74-8,99.0,74.0,4.5
75739,99-74-9,99.0,74.0,5.0
75740,100-74-0,100.0,74.0,0.5
75741,100-74-1,100.0,74.0,1.0
75742,100-74-2,100.0,74.0,1.5
75743,100-74-3,100.0,74.0,2.0
75744,100-74-4,100.0,74.0,2.5
75745,100-74-5,100.0,74.0,3.0
75746,100-74-6,100.0,74.0,3.5
75747,100-74-7,100.0,74.0,4.0
75748,100-74-8,100.0,74.0,4.5
75749,100-74-9,100.0,74.0,5.0
75750,0-75-0,0.0,75.0,0.5
75751,0-75-1,0.0,75.0,1.0
75752,0-75-2,0.0,75.0,1.5
75753,0-75-3,0.0,75.0,2.0
75754,0-75-4,0.0,75.0,2.5
75755,0-75-5,0.0,75.0,3.0
75756,0-75-6,0.0,75.0,3.5
75757,0-75-7,0.0,75.0,4.0
75758,0-75-8,0.0,75.0,4.5
75759,0-75-9,0.0,75.0,5.0
75760,1-75-0,1.0,75.0,0.5
75761,1-75-1,1.0,75.0,1.0
75762,1-75-2,1.0,75.0,1.5
75763,1-75-3,1.0,75.0,2.0
75764,1-75-4,1.0,75.0,2.5
75765,1-75-5,1.0,75.0,3.0
75766,1-75-6,1.0,75.0,3.5
75767,1-75-7,1.0,75.0,4.0
75768,1-75-8,1.0,75.0,4.5
75769,1-75-9,1.0,75.0,5.0
75770,2-75-0,2.0,75.0,0.5
75771,2-75-1,2.0,75.0,1.0
75772,2-75-2,2.0,75.0,1.5
75773,2-75-3,2.0,75.0,2.0
75774,2-75-4,2.0,75.0,2.5
75775,2-75-5,2.0,75.0,3.0
75776,2-75-6,2.0,75.0,3.5
75777,2-75-7,2.0,75.0,4.0
75778,2-75-8,2.0,75.0,4.5
75779,2-75-9,2.0,75.0,5.0
76730,98-75-0,98.0,75.0,0.5
76731,98-75-1,98.0,75.0,1.0
76732,98-75-2,98.0,75.0,1.5
76733,98-75-3,98.0,75.0,2.0
76734,98-75-4,98.0,75.0,2.5
76735,98-75-5,98.0,75.0,3.0
76736,98-75-6,98.0,75.0,3.5
76737,98-75-7,98.0,75.0,4.0
76738,98-75-8,98.0,75.0,4.5
76739,98-75-9,98.0,75.0,5.0
76740,99-75-0,99.0,75.0,0.5
76741,99-75-1,99.0,75.0,1.0
76742,99-75-2,99.0,75.0,1.5
76743,99-75-3,99.0,75.0,2.0
76744,99-75-4,99.0,75.0,2.5
76745,99-75-5,99.0,75.0,3.0
76746,99-75-6,99.0,75.0,3.5
76747,99-75-7,99.0,75.0,4.0
76748,99-75-8,99.0,75.0,4.5
76749,99-75-9,99.0,75.0,5.0
76750,100-75-0,100.0,75.0,0.5
76751,100-75-1,100.0,75.0,1.0
76752,100-75-2,100.0,75.0,1.5
76753,100-75-3,100.0,75.0,2.0
76754,100-75-4,100.0,75.0,2.5
76755,100-75-5,100.0,75.0,3.0
